Date,VT(e),Ti,Te,RR,I:E,PEEP,PIP,O2,RSD_VT,RSD_RR,RSD_IE,RSD_PEEP,RSD_PIP,RSD_O2
2024-11-24 06:26:20,571.0,1.03,4.04,11.8,1:3.93,5.48,13.31,20.7,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:26:31,626.0,1.01,4.04,11.9,1:3.99,5.47,14.19,20.7,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:26:41,560.0,1.03,4.04,11.8,1:3.93,5.46,13.0,20.7,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:26:53,616.0,1.02,4.05,11.8,1:3.98,5.57,14.1,20.7,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:27:05,586.0,1.02,4.04,11.9,1:3.95,5.6,13.58,20.6,7.54,0.57,0.99,2.92,5.53,0.67
2024-11-24 06:27:17,646.0,1.03,4.04,11.8,1:3.93,5.49,14.57,20.6,7.54,0.57,0.99,2.92,5.53,0.67
2024-11-24 06:27:28,605.0,1.02,4.05,11.8,1:3.95,5.42,13.94,20.6,7.54,0.57,0.99,2.92,5.53,0.67
2024-11-24 06:27:38,647.0,1.02,4.04,11.9,1:3.96,5.57,14.7,20.7,7.54,0.57,0.99,2.92,5.53,0.67
2024-11-24 06:27:48,626.0,1.02,4.04,11.9,1:3.96,5.57,14.2,20.7,7.54,0.57,0.99,2.92,5.53,0.67
2024-11-24 06:28:00,692.0,1.02,4.04,11.9,1:3.95,5.55,15.5,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:28:11,548.0,1.02,4.04,11.9,1:3.96,5.32,12.84,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:28:22,556.0,1.01,4.05,11.9,1:4.00,5.37,12.99,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:28:33,624.0,1.02,4.05,11.8,1:3.97,5.46,14.26,20.7,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:28:44,592.0,1.03,4.04,11.8,1:3.93,5.44,13.52,20.7,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:28:54,633.0,1.03,4.04,11.8,1:3.92,5.39,14.4,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:29:06,578.0,1.03,4.04,11.8,1:3.91,5.42,13.41,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:29:17,617.0,1.02,4.05,11.8,1:3.96,5.46,14.02,20.6,7.54,0.57,0.99,2.92,5.53,0.67
2024-11-24 06:29:29,621.0,1.02,4.04,11.9,1:3.96,5.42,14.1,20.6,7.54,0.57,0.99,2.92,5.53,0.67
2024-11-24 06:29:40,547.0,1.02,4.04,11.9,1:3.98,5.47,12.78,20.7,7.54,0.57,0.99,2.92,5.53,0.67
2024-11-24 06:29:51,608.0,1.01,4.04,11.9,1:3.99,5.59,14.01,20.6,7.54,0.57,0.99,2.92,5.53,0.67
2024-11-24 06:30:01,721.0,1.03,4.03,11.8,1:3.91,5.4,16.02,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:30:12,640.0,1.07,4.04,11.8,1:3.78,5.43,14.23,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:30:23,613.0,1.03,4.04,11.8,1:3.93,5.57,13.96,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:30:33,520.0,1.02,4.04,11.9,1:3.95,5.74,12.47,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:30:45,593.0,1.02,4.05,11.8,1:3.97,5.51,13.7,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:30:56,521.0,1.02,4.04,11.9,1:3.95,5.37,12.52,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:31:07,551.0,1.03,4.04,11.8,1:3.92,5.47,12.96,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:31:19,584.0,1.03,4.04,11.8,1:3.90,5.44,13.48,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:31:29,582.0,1.02,4.05,11.8,1:3.96,5.45,13.46,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:31:40,618.0,1.02,4.06,11.8,1:3.98,5.36,14.14,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:31:51,569.0,1.03,4.05,11.8,1:3.93,5.42,13.32,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:32:02,641.0,1.01,4.04,11.9,1:3.98,5.42,14.51,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:32:14,651.0,1.03,4.04,11.8,1:3.92,5.49,14.64,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:32:25,598.0,1.02,4.04,11.9,1:3.97,5.47,13.7,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:32:37,572.0,1.02,4.04,11.9,1:3.95,5.36,13.35,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:32:48,681.0,1.07,4.04,11.7,1:3.77,5.49,15.09,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:33:00,614.0,1.02,4.04,11.9,1:3.97,5.43,14.03,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:33:11,628.0,1.03,4.04,11.8,1:3.93,5.56,14.3,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:33:21,538.0,1.03,4.04,11.8,1:3.93,5.49,12.86,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:33:32,626.0,1.02,4.04,11.9,1:3.95,5.41,14.3,20.7,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:33:43,559.0,1.03,4.04,11.8,1:3.93,5.49,13.07,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:33:54,569.0,1.03,4.11,11.7,1:4.01,5.6,13.24,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:34:06,576.0,1.02,4.06,11.8,1:3.99,5.51,13.35,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:34:16,637.0,1.02,4.05,11.8,1:3.98,5.45,14.47,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:34:27,630.0,1.01,4.04,11.9,1:3.98,5.55,14.3,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:34:37,564.0,1.02,4.04,11.9,1:3.95,5.39,13.24,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:34:48,654.0,1.03,4.04,11.8,1:3.93,5.41,14.61,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:35:00,608.0,1.02,4.04,11.9,1:3.96,5.45,13.93,20.6,7.54,0.57,0.99,2.92,5.53,0.67
2024-11-24 06:35:11,583.0,1.02,4.04,11.9,1:3.97,5.47,13.4,20.6,7.54,0.57,0.99,2.92,5.53,0.67
2024-11-24 06:35:21,606.0,1.02,4.04,11.9,1:3.94,5.62,13.98,20.6,7.54,0.57,0.99,2.92,5.53,0.67
2024-11-24 06:35:31,644.0,1.02,4.04,11.9,1:3.97,5.61,14.6,20.6,7.54,0.57,0.99,2.92,5.53,0.67
2024-11-24 06:35:43,488.0,1.02,4.04,11.9,1:3.97,5.3,12.04,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:35:53,534.0,1.01,4.04,11.9,1:4.01,5.38,12.63,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:36:05,502.0,1.04,4.04,11.8,1:3.90,5.33,12.08,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:36:16,562.0,1.03,4.04,11.8,1:3.91,5.71,13.2,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:36:27,610.0,1.02,4.04,11.9,1:3.97,5.43,13.94,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:36:37,656.0,1.02,4.04,11.8,1:3.95,5.49,14.81,20.6,7.54,0.57,0.99,2.92,5.54,0.67
2024-11-24 06:36:48,586.0,1.0,4.04,11.9,1:4.04,5.6,13.63,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:36:59,586.0,1.02,4.04,11.9,1:3.96,5.52,13.61,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:37:11,604.0,1.03,4.04,11.8,1:3.93,5.52,13.9,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:37:22,605.0,1.02,4.04,11.9,1:3.96,5.56,13.71,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:37:33,514.0,1.02,4.04,11.9,1:3.97,5.47,12.44,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:37:44,594.0,1.02,4.05,11.8,1:3.98,5.44,13.63,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:37:55,537.0,1.02,4.04,11.9,1:3.97,5.26,12.85,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:38:06,577.0,1.02,4.04,11.9,1:3.96,5.6,13.53,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:38:16,738.0,1.07,4.05,11.7,1:3.77,5.55,16.09,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:38:27,704.0,1.02,4.05,11.8,1:3.97,5.39,15.5,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:38:38,611.0,1.02,4.05,11.8,1:3.96,5.43,14.0,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:38:49,558.0,1.02,4.05,11.8,1:3.96,5.43,13.02,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:39:01,579.0,1.02,4.04,11.8,1:3.95,5.36,13.42,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:39:11,531.0,1.02,4.04,11.9,1:3.97,5.56,12.66,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:39:21,596.0,1.02,4.04,11.9,1:3.97,5.5,13.79,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:39:32,562.0,1.02,4.04,11.9,1:3.95,5.38,13.27,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:39:43,632.0,1.02,4.05,11.8,1:3.98,5.48,14.49,20.7,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:39:54,657.0,1.03,4.05,11.8,1:3.93,5.44,14.81,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:40:06,619.0,1.02,4.04,11.9,1:3.95,5.59,14.13,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:40:17,589.0,1.02,4.04,11.9,1:3.96,5.42,13.65,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:40:27,661.0,1.02,4.04,11.9,1:3.96,5.53,14.89,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:40:38,561.0,1.02,4.05,11.8,1:3.98,5.61,13.21,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:40:49,530.0,1.01,4.04,11.9,1:4.00,5.47,12.78,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:41:00,671.0,1.02,4.04,11.9,1:3.97,5.54,15.08,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:41:12,597.0,1.02,4.04,11.9,1:3.95,5.48,13.73,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:41:23,564.0,1.02,4.04,11.9,1:3.94,5.37,13.27,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:41:33,596.0,1.01,4.04,11.9,1:3.98,5.42,13.77,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:41:44,570.0,1.03,4.06,11.8,1:3.95,5.4,13.24,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:41:54,623.0,1.01,4.04,11.9,1:3.99,5.44,14.18,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:42:06,540.0,1.03,4.06,11.8,1:3.95,5.67,12.83,20.6,7.55,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:42:17,637.0,1.02,4.04,11.8,1:3.95,5.45,14.44,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:42:29,599.0,1.02,4.05,11.8,1:3.96,5.48,13.79,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:42:40,568.0,1.03,4.05,11.8,1:3.91,5.44,13.11,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:42:51,670.0,1.02,4.04,11.9,1:3.95,5.49,15.06,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:43:02,589.0,1.02,4.04,11.9,1:3.95,5.61,13.64,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:43:12,634.0,1.02,4.04,11.9,1:3.94,5.53,14.34,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:43:23,615.0,1.02,4.04,11.9,1:3.95,5.49,14.09,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:43:34,665.0,1.02,4.04,11.8,1:3.95,5.36,14.88,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:43:45,627.0,1.03,4.04,11.9,1:3.93,5.39,14.27,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:43:57,618.0,1.03,4.04,11.8,1:3.91,5.51,14.14,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:44:08,572.0,1.01,4.04,11.9,1:3.98,5.44,13.43,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:44:19,564.0,1.03,4.04,11.8,1:3.93,5.45,13.11,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:44:31,604.0,1.01,4.04,11.9,1:4.00,5.39,13.97,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:44:41,549.0,1.02,4.04,11.9,1:3.96,5.38,13.04,20.7,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:44:52,597.0,1.03,4.04,11.8,1:3.93,5.4,13.71,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:45:05,597.0,1.02,4.04,11.9,1:3.94,5.47,13.8,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:45:16,569.0,1.02,4.04,11.9,1:3.95,5.44,13.32,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:45:27,603.0,1.02,4.04,11.9,1:3.96,5.51,13.78,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:45:39,603.0,1.02,4.04,11.9,1:3.98,5.6,13.88,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:45:49,621.0,1.02,4.04,11.9,1:3.97,5.52,14.09,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:46:00,588.0,1.02,4.04,11.9,1:3.95,5.62,13.68,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:46:12,589.0,1.02,4.05,11.8,1:3.96,5.46,13.5,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:46:23,627.0,1.03,4.04,11.8,1:3.91,5.64,14.15,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:46:34,633.0,1.02,4.04,11.8,1:3.95,5.47,14.28,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:46:46,560.0,1.04,4.04,11.8,1:3.89,5.57,13.08,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:46:58,570.0,1.03,4.05,11.8,1:3.93,5.52,13.33,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:47:09,540.0,1.03,4.04,11.8,1:3.94,5.42,12.83,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:47:20,500.0,1.02,4.04,11.9,1:3.95,5.91,12.25,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:47:31,549.0,1.02,4.04,11.8,1:3.95,5.4,12.93,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:47:41,603.0,1.02,4.04,11.9,1:3.97,5.59,13.86,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:47:53,592.0,1.02,4.05,11.8,1:3.98,5.43,13.67,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:48:05,614.0,1.03,4.04,11.8,1:3.91,5.41,14.04,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:48:16,584.0,1.03,4.04,11.8,1:3.91,5.43,13.45,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:48:28,655.0,1.02,4.05,11.8,1:3.96,5.55,14.78,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:48:39,576.0,1.02,4.04,11.9,1:3.96,5.47,13.29,20.6,7.54,0.57,0.99,2.91,5.54,0.67
2024-11-24 06:48:49,618.0,1.01,4.04,11.9,1:4.00,5.54,14.18,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:49:00,616.0,1.02,4.04,11.9,1:3.95,5.48,14.15,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:49:16,554.0,1.03,4.05,11.8,1:3.93,5.54,13.12,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:49:27,570.0,1.02,4.04,11.9,1:3.95,5.42,13.35,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:49:37,518.0,1.02,4.04,11.9,1:3.94,5.36,12.52,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:49:47,628.0,1.02,4.04,11.9,1:3.96,5.58,14.29,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:49:58,607.0,1.03,4.05,11.8,1:3.95,5.47,13.9,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:50:09,602.0,1.01,4.04,11.9,1:3.98,5.43,13.77,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:50:20,583.0,1.02,4.04,11.9,1:3.96,5.41,13.52,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:50:30,614.0,1.02,4.04,11.9,1:3.94,5.51,14.12,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:50:41,589.0,1.02,4.04,11.9,1:3.95,5.61,13.52,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:50:52,670.0,1.02,4.04,11.9,1:3.95,5.52,15.06,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:51:03,594.0,1.03,4.04,11.8,1:3.91,5.43,13.59,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:51:14,596.0,1.02,4.04,11.9,1:3.95,5.39,13.7,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:51:25,624.0,1.02,4.05,11.8,1:3.96,5.56,14.12,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:51:36,575.0,1.03,4.04,11.8,1:3.91,5.47,13.56,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:51:46,596.0,1.02,4.04,11.9,1:3.94,5.51,13.68,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:51:57,557.0,1.02,4.04,11.9,1:3.95,5.35,13.14,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:52:08,604.0,1.03,4.04,11.8,1:3.93,5.62,13.85,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:52:19,684.0,1.03,4.05,11.8,1:3.93,5.62,15.18,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:52:31,551.0,1.01,4.04,11.9,1:3.99,5.36,12.99,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:52:43,577.0,1.02,4.04,11.9,1:3.95,5.58,13.38,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:52:53,561.0,1.03,4.04,11.8,1:3.94,5.4,13.04,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:53:05,597.0,1.02,4.04,11.8,1:3.95,5.55,13.8,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:53:16,602.0,1.01,4.05,11.9,1:4.00,5.53,13.83,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:53:27,595.0,1.02,4.04,11.9,1:3.96,5.52,13.73,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:53:38,609.0,1.03,4.04,11.8,1:3.94,5.49,13.75,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:53:48,590.0,1.02,4.05,11.8,1:3.95,5.5,13.75,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:54:00,579.0,1.02,4.04,11.9,1:3.98,5.48,13.36,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:54:12,583.0,1.02,4.04,11.9,1:3.95,5.48,13.59,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:54:23,573.0,1.02,4.04,11.8,1:3.95,5.53,13.29,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:54:35,662.0,1.03,4.04,11.8,1:3.93,5.59,14.85,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:54:46,554.0,1.02,4.04,11.9,1:3.94,5.46,12.96,20.6,7.54,0.57,0.99,2.91,5.53,0.67
2024-11-24 06:54:57,620.0,1.04,4.06,11.8,1:3.90,5.63,14.07,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:55:08,629.0,1.02,4.04,11.9,1:3.96,5.65,14.36,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:55:19,564.0,1.02,4.04,11.8,1:3.95,5.51,13.19,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:55:30,623.0,1.03,4.04,11.8,1:3.93,5.46,14.12,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:55:42,621.0,1.02,4.04,11.9,1:3.96,5.56,14.25,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:55:52,627.0,1.03,4.04,11.8,1:3.94,5.48,14.25,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:56:05,633.0,1.02,4.06,11.8,1:3.99,5.49,14.31,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:56:15,581.0,1.03,4.05,11.8,1:3.94,5.48,13.53,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:56:25,620.0,1.02,4.04,11.9,1:3.97,5.38,14.22,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:56:37,582.0,1.02,4.04,11.9,1:3.95,5.49,13.42,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:56:48,590.0,1.03,4.04,11.8,1:3.94,5.51,13.69,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:57:00,587.0,1.02,4.05,11.8,1:3.97,5.42,13.58,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:57:10,629.0,1.03,4.04,11.9,1:3.93,5.48,14.15,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:57:21,661.0,1.03,4.04,11.8,1:3.92,5.37,14.7,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:57:33,708.0,1.02,4.04,11.9,1:3.96,5.45,15.79,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:57:43,624.0,1.08,4.04,11.7,1:3.75,5.53,14.07,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:57:55,647.0,1.03,4.04,11.8,1:3.92,5.5,14.54,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:58:06,583.0,1.02,4.04,11.9,1:3.96,5.4,13.5,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:58:18,623.0,1.02,4.05,11.8,1:3.99,5.56,14.19,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:58:30,648.0,1.02,4.1,11.7,1:4.01,5.47,14.7,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:58:41,567.0,1.02,4.04,11.8,1:3.94,5.42,13.1,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:58:53,549.0,1.02,4.04,11.8,1:3.94,5.39,12.96,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:59:04,614.0,1.03,4.04,11.8,1:3.93,5.5,13.99,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:59:16,631.0,1.02,4.04,11.9,1:3.97,5.62,14.36,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:59:26,591.0,1.01,4.04,11.9,1:3.98,5.5,13.55,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:59:38,658.0,1.02,4.04,11.9,1:3.97,5.46,14.86,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:59:48,645.0,1.02,4.05,11.8,1:3.96,5.44,14.56,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 06:59:59,602.0,1.02,4.04,11.8,1:3.95,5.46,13.76,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 07:00:10,613.0,1.02,4.04,11.8,1:3.94,5.71,14.1,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 07:00:22,619.0,1.02,4.05,11.8,1:3.98,5.6,14.22,20.6,7.54,0.57,0.99,2.91,5.53,0.66
2024-11-24 07:00:33,588.0,1.02,4.04,11.9,1:3.95,5.33,13.54,20.6,7.53,0.57,0.99,2.91,5.53,0.66
2024-11-24 07:00:44,621.0,1.02,4.04,11.9,1:3.94,5.56,14.06,20.6,7.53,0.57,0.99,2.91,5.53,0.66
2024-11-24 07:00:56,662.0,1.02,4.05,11.8,1:3.98,5.55,14.83,20.6,7.53,0.57,0.99,2.91,5.53,0.66
2024-11-24 07:01:06,567.0,1.02,4.04,11.9,1:3.95,5.39,13.16,20.6,7.53,0.57,0.99,2.91,5.53,0.66
2024-11-24 07:01:18,579.0,1.03,4.04,11.8,1:3.94,5.52,13.46,20.6,7.53,0.57,0.99,2.91,5.53,0.66
2024-11-24 07:01:29,554.0,1.03,4.04,11.8,1:3.91,5.33,12.98,20.6,7.53,0.57,0.99,2.91,5.53,0.66
2024-11-24 07:01:41,537.0,1.03,4.04,11.8,1:3.93,5.56,12.79,20.6,7.53,0.57,0.99,2.91,5.53,0.66
2024-11-24 07:01:53,589.0,1.02,4.05,11.8,1:3.96,5.5,13.57,20.6,7.53,0.57,0.99,2.91,5.53,0.66
2024-11-24 07:02:04,615.0,1.02,4.04,11.9,1:3.96,5.52,14.14,20.6,7.53,0.57,0.99,2.91,5.53,0.66
2024-11-24 07:02:15,578.0,1.02,4.04,11.9,1:3.97,5.49,13.36,20.6,7.53,0.57,0.99,2.91,5.53,0.66
2024-11-24 07:02:26,713.0,1.02,4.04,11.9,1:3.95,5.54,15.75,20.6,7.54,0.57,0.99,2.91,5.53,0.66
